OBJECTID,issue_category,check_name,field_name,issue_level,issue_detail
149351,completeness,core_field_missing,region,warning,region is missing
149536,completeness,core_field_missing,region,warning,region is missing
149701,completeness,core_field_missing,region,warning,region is missing
150117,completeness,core_field_missing,region,warning,region is missing
150190,completeness,core_field_missing,region,warning,region is missing
150361,completeness,core_field_missing,region,warning,region is missing
151009,completeness,core_field_missing,region,warning,region is missing
151395,completeness,core_field_missing,region,warning,region is missing
151661,completeness,core_field_missing,region,warning,region is missing
151908,completeness,core_field_missing,region,warning,region is missing
151961,completeness,core_field_missing,region,warning,region is missing
152160,completeness,core_field_missing,region,warning,region is missing
152684,completeness,core_field_missing,region,warning,region is missing
152714,completeness,core_field_missing,region,warning,region is missing
152846,completeness,core_field_missing,region,warning,region is missing
153029,completeness,core_field_missing,region,warning,region is missing
153189,completeness,core_field_missing,region,warning,region is missing
153601,completeness,core_field_missing,region,warning,region is missing
154012,completeness,core_field_missing,region,warning,region is missing
154416,completeness,core_field_missing,region,warning,region is missing
154571,completeness,core_field_missing,region,warning,region is missing
154873,completeness,core_field_missing,region,warning,region is missing
155263,completeness,core_field_missing,region,warning,region is missing
155645,completeness,core_field_missing,region,warning,region is missing
155715,completeness,core_field_missing,region,warning,region is missing
155746,completeness,core_field_missing,region,warning,region is missing
156053,completeness,core_field_missing,region,warning,region is missing
156067,completeness,core_field_missing,region,warning,region is missing
156172,completeness,core_field_missing,region,warning,region is missing
156311,completeness,core_field_missing,region,warning,region is missing
156764,completeness,core_field_missing,region,warning,region is missing
156982,completeness,core_field_missing,region,warning,region is missing
157499,completeness,core_field_missing,region,warning,region is missing
158032,completeness,core_field_missing,region,warning,region is missing
158061,completeness,core_field_missing,region,warning,region is missing
158916,completeness,core_field_missing,region,warning,region is missing
159146,completeness,core_field_missing,region,warning,region is missing
159490,completeness,core_field_missing,region,warning,region is missing
159895,completeness,core_field_missing,region,warning,region is missing
160190,completeness,core_field_missing,region,warning,region is missing
160326,completeness,core_field_missing,region,warning,region is missing
160329,completeness,core_field_missing,region,warning,region is missing
160851,completeness,core_field_missing,region,warning,region is missing
160914,completeness,core_field_missing,region,warning,region is missing
161012,completeness,core_field_missing,region,warning,region is missing
161209,completeness,core_field_missing,region,warning,region is missing
161506,completeness,core_field_missing,region,warning,region is missing
162185,completeness,core_field_missing,region,warning,region is missing
162811,completeness,core_field_missing,region,warning,region is missing
163388,completeness,core_field_missing,region,warning,region is missing
163855,completeness,core_field_missing,region,warning,region is missing
164032,completeness,core_field_missing,region,warning,region is missing
164627,completeness,core_field_missing,region,warning,region is missing
164643,completeness,core_field_missing,region,warning,region is missing
164680,completeness,core_field_missing,region,warning,region is missing
164810,completeness,core_field_missing,region,warning,region is missing
164816,completeness,core_field_missing,region,warning,region is missing
